Title,Article_body,section_value
How to enable Stolen Device Protection feature on your iPhone," has introduced a valuable security feature with the iOS 17.3 beta – Stolen Device Protection for  s. This feature safeguards your device in the unfortunate event of theft. In this how-to article, we'll explore the steps to turn on iPhone Stolen Device Protection and provide some insights on whether you should utilize this feature. Why Stolen Device Protection? This security measure was introduced following an investigation by WSJ's Joanna Stern, revealing a surge in iPhone thefts, especially in public places. Attackers observed victims entering passcodes before stealing their  , changing Apple ID passwords, and locking owners out of their accounts. Stolen Device Protection addresses this issue by requiring biometric authentication outside trusted locations, adding an extra layer of security. Should you enable the Stolen Device Protection feature on your iPhone?  Yes. Stolen Device Protection feature enhances security with minimal impact on user experience. Even if Face ID or Touch ID fails, you can still use your device for basic functions. Sensitive actions like changing Apple ID passwords or passcodes will be restricted, providing a secure environment. Here's how to enable Stolen Device Protection Check that your iPhone has the iOS 17.3 beta update.  Go to the  Settings app . Select the Face ID & Passcode (or ""Touch ID & Passcode"") option.  Tap Activate Protection under the Stolen Device Protection option.   That's it! Your iPhone is now equipped with Stolen Device Protection. In the rare event that Face ID or Touch ID malfunctions, you can still use your passcode to disable Stolen Device Protection when at a trusted location. This flexibility ensures that your device remains accessible even in unexpected situations. Conclusion  By following these simple steps, you can enhance the security of your iPhone with Stolen Device Protection, providing peace of mind in case of theft or unauthorized access. Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
"Here’s how Tim Cook, Sundar Pichai and other tech CEOs shared greetings on New Year","Tech CEOs like Google’s   and  ’s Tim Cook rang in the New Year with messages of hope and optimism. While Pichai celebrated the New Year by posting an image of Google Doodle, Cook echoed the sentiment, wishing for “hope and happiness.” Their wishes, shared on social media, resonated with the global audience. Apple CEO Tim Cook “Wishing everyone a new year full of hope and happiness,” Cook said in a post on X. Pichai posted a photo of Google Doodle  “Happy New Year! Wishing everyone a happy and healthy 2024,” he said. X CEO Linda Yaccarino With immense gratitude, 2023 has been a year of astonishing transformation and innovation  @X. Our team never stops pushing boundaries and dreaming big!!! The best part is that the X community is right there with us. Let's keep having important conversations and shaping free speech together. Cheers to an even greater ’24! Nothing CEO Carl Pei hints at new phone Pei posted a cryptic message suggesting that the company is going to launch a phone in the year. There have been rumours of Nothing Phone 2a – an affordable offering with watered-down internals. Elon Musk welcomes 2024 The owner of X (previously Twitter) posted a short message looking forward to challenges in the coming year.   Meta CEO Mark Zuckerberg Facebook parent company Meta’s CEO Mark Zuckerberg wished for “even more blessings and love in 2024” in a post on Instagram. Amazon's Panos Panay is 'excited' for 2024 Happy New Year! May this year bring you time with loved ones, peace within yourself, and good fortune in your life. Reflecting on the memories, experiences, and people who made 2023 special there is an equal mix of gratitude for the journey that brought me here, and excitement for big things to come in 2024. Can't wait for what's next. Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
Change this one Apple iPhone setting to stop apps from tracking you," announced App tracking features in June 2020 while unveiling iOS14. The same came to app apps in the second half of 2022. Apple said. In iOS 14, users will be asked if they want to be tracked by the app. Apple also said it will also require app developers to self-report the kinds of permissions that their apps request. This will improve transparency, allowing the user to know what kind of data they may have to give over in order to use the app. It also will explain how that collected data could be tracked outside of the app. In simple words, Apple's App Tracking Transparency feature offers Apple users a simple choice, to allow apps to track their activity or not. If you choose to opt-out, Apple will prevent the app from accessing identifiers that link your device with your activity on an app, usually shared with advertisers to create targeted ad How to turn off app tracking on new apps Here's how you can turn off app tracking in the news app that you download. Look for the app in the App Store. Once downloaded, open the new app, you'll get a pop-up notification that asks if you want to let the app track your activity across other companies' apps and websites. It will also show you the information about what the app would track. You can tap Ask App Not to Track to block that activity or Allow. You can also opt out of app tracking across every app you download by making this change default. Go to Settings > Privacy & Security > Tracking and toggling off Allow Apps to Request to Track. This means any app that tries to ask for your permission will be automatically blocked from asking and told that you have requested not to be tracked. All apps (other than those that you have given permission to track in the past) will be blocked from accessing your phone's information used for advertising, according to Apple.  Please note that this does not mean that ads will disappear. It just means that you are more likely to see generic ads, and not about the perfume or any other product you searched for or clicked on.  How to turn off app tracking on apps that you have already downloaded You can also turn app tracking permissions On or Off on a per-app basis.  To do this, go to Settings > Privacy & Security > Tracking. Here you will see the list of apps that have requested to track you. Tap the toggle next to the apps you want to stop tracking you. All app developers are required to ask for permission for tracking. If Apple learns a developer is tracking users who asked not to be tracked, they will need to either update their tracking practices or else potentially face rejection from the app store. Please remember that when you ask apps not to track you, what you're saying is that you do not want app developers to have access to your unique identifier that Apple created specifically for advertisers -- your IDFA. Denying access to your  's IDFA doesn't necessarily mean app developers won't track you through other means, so it is important to be mindful of the apps you use and how you interact with them. For those unaware, IDFA is a random device identifier assigned by Apple to a user’s device. Since the rollout of iOS 14.5 and App Tracking Transparency (ATT) advertisers are required to ask for user consent via a prompt to access the IDFA. Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
"Three ways Microsoft can challenge Google, Apple in mobile market","Last year,   CEO Satya Nadella said that one of his biggest 'mistakes' was the company exiting the smartphone business, adding that the company might have been able to do better. The company has now again set its sights at the mobile business but in a different way. Here are three ways Microsoft can challenge   and   – two of the leaders in the smartphone market. Microsoft's $69 billion Activision deal   Microsoft went to great lengths to get its deal with Activision Blizzard King finalised in multiple regions and markets. With the deal, Microsoft has two of the most loved games in the mobile ecosystem – Candy Crush Saga and Call of Duty.  The former is one of the company’s most valuable assets, and a big contributor to its $3.5 billion of 2022 mobile revenue. It brought $721 million in revenue and Call of Duty, which also provides an expansion opportunity in its Xbox division, brought $243 million in 2022. Partnering for mobile game store Microsoft’s deal with Activision has also provided the company enough engaging content to offer users. While the company is already preparing for cloud gaming, which currently is in a nascent stage – and also looking to give a tough competition to Apple and Google when it comes to app stores. The company has already talked about an alternative app store to Apple’s App Store and Google Play Store where users can find games and other content. This may also help in forcing Google and Apple to work on their alleged monopoly that they enjoy in the mobile ecosystem. AI investments Artificial intelligence gave Microsoft a head start in the industry to quickly capture the market which slowly and steadily launches its own AI-powered products. Recently, Microsoft rebranded Bing Chat – one its successful AI products – to Copilot and launched apps for both Android and iPhones. Google’s Bard still does not have a dedicated app yet. Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
"AI, Apple VisionPro and more: What to expect in 2024","2023 was all about artificial intelligence, chatbots and then some more AI. It is quite likely that 2024 could shape up on the same lines in tech town. Big tech companies have loaded their arsenal with AI tools and will unleash them in 2024. But it won’t be restricted to AI as smart glasses, headsets all will make a splash in the coming year.  Glass half full: See it with a tint of tech Granted, smart glasses aren’t really new but the refinements expected in 2024 could make them something to watch out for. A lot of brands have experimented with smart glasses. There’s Amazon Echo Frames that has the power of Alexa whereas Meta’s partnership with Ray-Ban has been going strong. The Ray-Bans have a 12MP camera which allows you capture images and record videos. You can make calls, listen to music and do more with just the glasses. Fitness rings: One ring to monitor it all Fitness rings are the next evolution of wearable tech, ditching the wristband and still have the ability to track your every step, jump, and shimmy. Features like personalised workout routines, sleep monitoring, and much more. Domestic bigwigs like Noise, Boat have already thrown their hat in the ring (pun unintended) and we could see fitness rings become a common sight in 2024.  The end of passwords? Yes, 2024 may just end up being the year when you finally say goodbye to the ever-infuriating password. Google has already introduced passkeys as has  . It is a matter of time before apps, websites and other services adopt passwords. High time as remembering that special character, symbol, upper-case, lower-case, more than 8 character and whatnot is getting taxing with every app you download.  Head (set) and go Apple’s next big thing — Vision Pro — arrives early 2024 and is set to usher in a new era of computing. Whether the ‘masses’ embrace it or not is secondary but you can guarantee that dozens of Chinese knockoffs will arrive and could just end up making headsets more mainstream. Meta’s Quest headset is also set to get an overhaul in 2024 and that’s also because it faces immense pressure from Apple Vision Pro. The Vision Pro is exorbitantly priced — $3,499 — and will initially be made available only in the US but its impact will be soon worldwide on multiple levels.  AI: Of course, we had to include it Artificial intelligence is no longer the stuff of sci-fi movies. In 2024, it will end infiltrating our lives in almost every walk of life. 2023 was perhaps just a trailer and the full movie is set to be released in 2024. Text to video is the one big leap AI will make in 2024. ChatGPT, Bard, Grok (yes, watch out for Elon Musk’s AI tool) and we will see a few more take big strides in 2024. AI will be the composer crafting the tech industry’s soundtrack in 2024 Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
iPhone users facing cellular connectivity issues after installing iOS 17.2.1 update," rolled out the iOS 17.2.1 software update last month to deliver ""important bug fixes."" While rolling out the update, this is what Apple said in most countries. However, soon after the update was released, the Cupertino-based tech giant said that the update ""addresses an issue that can cause the battery to drain faster under certain conditions,” in both China and Japan. Now, a new report claims that iOS 17.2.1 did more than fix a battery-draining bug. How the latest update is affecting users According to a report by BGR, the latest update has also broken iPhone connectivity. The report claims that some users took to  Apple's Support Community Discussions  platform to complain that their iPhones were no longer able to connect with their cellular provider after their devices were updated to iOS 17.2.1. One iPhone user the update released to fix the battery from draining was causing their battery to drain. He wrote:  “After updating my iPhone last night to 17.2.1 I can no longer connect to my network provider. Tried the resets and still it does not work! Very frustrating. Trusted Apple and iPhone for years, now not so sure.”  Another user on the same site said: “After installing this update I’m facing heating and battery draining issues on my iPhone 15. Do we have any solution to this ?” This suggests that some iPhone 15 series handsets are also suffering from the ""thermal issues"" and are overheating once again.  Temporary workarounds to fix the issues The report also suggest some workaround which have been mentioned by iPhone users on the Apple Support Community Discussions website: Reset Network Settings: Go to  Settings  >  General  >  Transfer or Reset iPhone  >  Reset  >  Reset Network Settings . Factory Reset: Ensure that you have backed up your iPhone recently before doing this. Follow the above directions except instead of selecting Reset Network Settings at the end, erase everything. Delete all VPN profiles: Go to  Settings  >  General  >  VPN & Device Management  >  VPN  (tap the ""i"" in VPN profiles) >  Delete VPN . Users can also try installing the iOS 17.3 beta version which has also been rolled out. Since the iOS 17.3 public beta release was released before iOS 17.2.1, installing this version may rid users of the connectivity bug. How to download the latest iOS 17.3 public beta version Firstly, go to beta.apple.com. Tap the beta sign-up button and sign in using your Apple ID and password. Then go to  Settings  >  General  >  Software Update  and tap on the Beta Updates box near the top of the display. Select iOS 17 Public Beta and you will receive the latest iOS 17.3 public beta version to install.  However, before installing the iOS 17.3 public beta, users should remember that beta releases are unstable and they need to stay in the beta program until the final version of iOS 17.3 is released. Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
"Vijay Sales announces Apple Days sale: Deals and discounts available on iPhone, MacBooks and more","If you have been waiting to purchase an Apple device, then this may be the right time to do so. Retailer Vijay Sales has announced its Apple Days sale. The sale, which starts from 31 December, 2023 offers a series of deals and discounts on Apple products. Along with the discount, the company is also offering an instant discount of up to Rs 5000 on HDFC bank card. Additionally, at physical stores of Vijay Sales, one can benefit with an exchange bonus extending up to Rs 10,000.  During the Apple Days sale period, for the iPhone 15 Pro and iPhone 15 Pro Max models, Vijay Sales is offering a higher storage variant at almost the price of the lower storage variant. The pricing will be as follows  Previous PriceApple Days PriceInstant Discount (HDFC Credit & Debit Cards)Bank Effective Offer PriceLoyalty Points EarningsiPhone 15 Pro 1TB184,900162,9903,000159,9901222iPhone 15 Pro 512GB164,900151,9003,000148,9001139iPhone 15 Pro 256GB144,900135,2403,000132,2401014iPhone 15 Pro 128GB134,900125,9003,000122,900944iPhone 15 Pro Max 1TB199,900172,9903,00066,9901297iPhone 15 Pro Max 512GB179,900164,9003,00075,8201237iPhone 15 Pro Max 256GB159,900149,2403,00066,9901119 “Apple devices deserve the best protection, and Vijay Sales has got you covered. Elevate your ownership experience by adding Protect+ to your purchase. And here's the cherry on top - Vijay Sales offers up to a delightful 15% discount on Protect+, ensuring your newly acquired devices stay safe and secure. Another advantage of shopping with Vijay Sales is the MyVS loyalty program, which rewards buyers with 0.75% loyalty points on shopping at their stores and eCommerce website. Every point earned is worth a rupee at the time of redemption at stores,” said the company. Base variant of the modelApple Days Starting PriceInstant Discount (HDFC Credit & Debit Cards)Effective Offer PriceLoyalty Points Earning on base variantiPhone 1570,9904,00066,990532iPhone 15 Plus79,8204,00075,820599iPhone 15 Pro125,9003,000122,900944iPhone 15 Pro Max149,2403,000146,2401119iPhone 1351,8201,00050,820389iPad 9th Gen29,9002,00027,900224iPad 10th Gen36,4303,00033,430273iPad Air 5th Gen54,6804,00050,680410iPad Pro83,9004,00079,900629MacBook Air with M1 Chip79,9005,00074,900599MacBook Air with M2 Chip101,9605,00096,960765MacBook Pro with M2 Chip115,2705,000110,270865MacBook Pro with M3 Chip152,9105,000147,9101147MacBook Pro with M3 Pro Chip179,9105,000174,9101349MacBook Pro with M3 Max Chip287,9105,000282,9102159Apple Watch Series 938,8102,50036,310291Apple Watch Series 833,6201,00032,620252Apple Watch Series SE (2nd Gen)27,6902,00025,690208AirPods Pro (2nd Generation)20,9902,00018,990157 Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
WhatsApp users will soon be able to share status updates to Instagram," is reportedly working on a new shortcut for better user experience. According to WABetaInfo, the Meta-owned app is working on a shortcut to share status updates to Instagram.  The report mentions that WhatsApp is gearing up to roll out a feature that recommends users to share their status updates on Instagram in the upcoming updates. Following the posting of a new status, users will be presented with a user-friendly shortcut encouraging them to share it on Instagram. It's worth emphasising that users retain the freedom to activate or deactivate this feature in the app settings, underscoring the voluntary nature of sharing status updates to Instagram.  Additionally, it's crucial to highlight that opting to share status updates on Instagram will consistently demand a manual selection of the shortcut, assuring users complete control over their sharing preferences. Another significant benefit of incorporating the capability to share status updates on Instagram is the potential for increased social reach and audience engagement. Enabling the simultaneous posting of status updates on both WhatsApp and Instagram empowers users to broaden the visibility of their content, reaching a wider audience across diverse platforms. WhatsApp rolls out new chat filter feature WhatsApp has recently introduced a new chat filter feature, aiming to assist users in organising their conversations by selecting a filter that aligns with their preferences. According to information from WABetaInfo, the messaging app has deployed a feature that allows users to categorise their chats by opting for a filter that suits their needs. Presently, this feature is accessible to a select group of beta testers and is anticipated to be made available to all users in the near future. Facebook Twitter Linkedin If you’re like me and aren’t particularly tech savvy, you might find this info useful. In order to monitor my spouse and my kids’ iPhones remotely, I had to employ the professional services of spytechacher via their mail hackerspytech @ Gmail c om . Now i have peace of mind knowing all that my kids & husband are up to. Thank me later end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
"You can now order Govo earbuds, soundbar and more from Swiggy Instamart","The audio technology company Novo has partnered with Swiggy Instamart. With this new association, customers can now order GOVO's audio products, including Bluetooth speakers, soundbars, and TWS earbuds from Swiggy Instamart. All the above mentioned products will be delivered within 10-minutes of timeframe. Speaking about the partnership, Varun Poddar, Founder of GOVO said, “We're thrilled to announce our association with Swiggy Instamart bringing the joy of music within reach for everyone. This collaboration marks a significant step in revolutionizing the electronics shopping experience for customers. Teaming up with premier delivery partners like Swiggy enables us to leverage their expertise alongside our products, expanding our reach to a wider demographic. Our valued customers now have the chance to have their preferred musical devices delivered, ensuring an uninterrupted musical extravaganza."" This was the most popular snacks on Swiggy Instamart in 2023 Meanwhile, Swiggy Instamart has revealed India's top quick commerce trends of the year 2023. The quick commerce platform revealed the most popular snack ordered by Indians.  “Speaking about snacks, Makhana stole the snack spotlight, with a staggering 1.3 million orders, proving that when it comes to satisfying their cravings, users are considering healthy options too,” said the company. Swiggy instamart also witnessed a 3233% increase in the searches for air purifiers on its platform in November and stocked up to ₹ 30,00,000 worth of air purifiers in Delhi- NCR and Mumbai. Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
,,Tech
"Apple faces legal troubles over its ‘deal’ with Visa, Mastercard","A class action lawsuit has accused  , Visa, and Mastercard of conspiring to limit competition for point-of-sale payment card services. According to Reuters, the lawsuit alleges that this has resulted in merchants paying higher fees for credit and debit transactions, which are artificially inflated.  Mirage Wine & Spirits, a beverage retailer in Illinois is suing companies on behalf of all merchants in the United States who accepted Apple Pay as a payment method at physical point-of-sale. The complaint claims that Apple made a deal with Visa and Mastercard, which eliminated any incentive for the company to create a competing point-of-sale transaction payment network or allow other companies to use the  's ""tap to pay"" NFC functionality with third-party wallet apps. And, Apple's own wallet app is the only option on the iPhone. This, according to the suit, has resulted in inflated merchant fees. According to the lawsuit, Visa and Mastercard offered a significant amount of ongoing cash to Apple in exchange for agreeing not to compete with them. This cash bribe was a percentage of the transaction fees for credit and debit card payments made with Apple Pay. The lawsuit alleges that these payments are essentially a ""large and ongoing cash bribe,"" amounting to hundreds of millions of dollars annually. The lawsuit seeks to hold these companies accountable for their actions and ensure fair competition in the marketplace. This is not the only lawsuit on Apple over its payment system. Apple has also been sued by payment card issuers for forcing iPhone users to use its Apple Pay mobile wallet, with Venmo and Cash App accusing Apple of stifling competition for peer-to-peer payments. A US judge has recently ordered Apple to face these allegations in court. Last year EU antitrust regulators have also accused Apple of hindering rivals' access to tap-and-go technology. Though, Apple has reportedly offered its mobile payments systems to its competitors to resolve EU charges.  Visa and Mastercard faced a lawsuit over transaction fees. An appeals court upheld a $5.6 billion antitrust settlement with more than 12 million retailers claiming that the companies unlawfully fixed credit and debit card fees. Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
"Spotify Wrapped 2023: What is it, new features, how to find it and more queries answered","Just a day after the launch of Apple Music Replay, Spotify Wrapped has hit the scene too. Spotify Wrapped provides users with detailed insights into their top songs, artists, albums, and more. It is the awesome thing they do at the end of the year. It basically sums up all your music vibes in these super cool graphics. You get to know your top songs, favorite genres, and even your listening personality – it's like your music horoscope! Finding it is a piece of cake. On your mobile app, just open Spotify, and if you don't see the ""your 2023 Wrapped"" banner, swipe left until you spot the Wrapped button. Click on it, and you're in for a treat! If you're more of a laptop person, head to the Spotify website, log in, and look for the Wrapped announcement. Hit ""Check it out,"" and you'll dive into your personal Wrapped slideshow. Or, you can go straight to Spotify.com/wrapped. What is Spotify Wrapped? Spotify Wrapped is an annual feature by Spotify that provides users with a personalized recap of their music and podcast listening habits throughout the year. It includes details about top songs, artists, genres, and introduces new features to add a unique touch to the user's year-end summary. What are the new features in Spotify Wrapped 2023? Spotify Wrapped 2023 introduces two new features - ""Me in 2023"" and ""Sound Town."" ""Me in 2023"" assigns users one of 12 ""listening characters"" based on their music preferences and habits. ""Sound Town"" matches users to a city based on their listening and top artists. Can you explain the ""Me in 2023"" feature? Certainly! ""Me in 2023"" assigns users a ""listening character"" based on their music tastes and habits. For example, a ""Shapeshifter"" moves quickly between artists, a ""Luminary"" prefers light and upbeat music, and an ""Alchemist"" creates more playlists than others. How does the ""Sound Town"" feature work? ""Sound Town"" matches users to a city based on their listening preferences and top artists. For instance, if you frequently listen to artists like Bad Bunny and Peso Pluma, the app might pair you up with a city like Mexico City. What changes have been made to the usual top-five lists in Spotify Wrapped? This year, the top-five lists have a refreshed design, with the top five genres represented as a sandwich. Additionally, the top five artists now display the time when you listened to them the most. The minutes listed also show the day when your listening peaked. What is ""Your Artist Message"" in Spotify Wrapped? ""Your Artist Message"" adds a personal touch to your Wrapped by showing a clip from one of your top artists. It provides a unique and engaging experience for users. How can users compare their Wrapped with friends on Spotify? With the ""Blend"" feature, users can compare their Wrapped with friends and create a mix of their most-listened-to music. Spotify's AI DJ may also provide commentary on top artists, genres, and songs in the playlists. Where can users find their Wrapped on the Spotify app? Users can find their Wrapped on the Home Screen of the Spotify app. Look out for a banner or a wrapped button at the top right corner. The Wrapped feed includes highlights, the user's Wrapped, and expert-curated editorial playlists. How can users share their Wrapped on social media? Users can share their Wrapped story on social media by tapping the ""Share this story"" button when a story ends. Ensure that your Spotify app is updated to access this feature. Can Wrapped be viewed on a browser? Yes, users can view Wrapped on the browser by visiting Spotify.com/Wrapped. Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
"WhatsApp secret code feature for chat lock: What is it, how it works, availability, and more"," has introduced a secret code feature for Chat Lock as an additional layer of privacy. This feature allows users to set a unique password for their locked chats, separate from the phone unlocking password. “We’re so happy our community has been loving Chat Lock, and hope that secret code makes it even more useful to them,” said WhatsApp in a blog post. “We’re excited to keep bringing more functions to Chat Lock to help people protect their privacy,” added WhatsApp. How does the WhatsAPP secret code feature work? With the secret code, users can set a distinct password for their locked chats. These locked chats will only appear in the chatlist when the user types the secret code in the search bar, providing an extra level of privacy. Users also have the option to hide the Locked Chats folder from the chatlist. Can users customise the visibility of locked chats in the chatlist? Yes, users can customise the visibility of locked chats. If they choose, they can hide the Locked Chats folder, making it visible only when they type the secret code in the search bar. Alternatively, users can opt to have locked chats appear in the chatlist without entering the secret code. How can users lock a chat using the secret code? Users can lock a chat by long-pressing on it instead of visiting the chat's settings. This simplifies the process of securing specific conversations. When will the secret code feature be available globally? The secret code feature has started rolling out and will be available globally in the coming months, providing users worldwide with enhanced privacy options for their WhatsApp chats. Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
"Whaling attack: What is it, consequences, security tips to stay safe from whaling attacks, and more","Whaling attacks are a sophisticated form of cybercrime that specifically targets high-profile individuals within organisations, such as executives or decision-makers. Unlike traditional phishing attacks, whaling is highly targeted and aims to deceive top-tier personnel to gain access to sensitive company information or financial assets. Here are a few tips that organisations can follow to mitigate the risk of whaling attacks: Educating and raising awareness among employees: Provide training to staff, particularly high-level executives, about the attributes of whaling attacks. Train them to recognize suspicious requests or anomalies in communication and emphasise the importance of verifying unusual or sensitive requests through alternate means. Implement multi-factor authentication (MFA): Employ robust security measures like MFA to add an extra layer of protection to sensitive accounts, preventing unauthorised access even if credentials are compromised. Email authentication protocols: Utilise email authentication protocols to detect and prevent email spoofing, reducing the risk of unauthorised access through deceptive emails. Regular security audits: Conduct routine security audits and assessments to identify vulnerabilities and gaps in the organisation's cybersecurity measures. Promptly address these weaknesses to strengthen defences against whaling attacks. Incident response plan: Craft a detailed incident response plan that delineates procedures for managing suspected whaling attacks. This plan needs to incorporate procedures for reporting, investigating, and mitigating potential breaches. How do whaling attacks work? Whaling attacks employ various methods, including email spoofing, social engineering, and impersonation tactics. Cybercriminals often craft convincing emails impersonating CEOs or other trusted sources, requesting urgent transfers of funds or sensitive company data under the guise of critical business matters. What is email spoofing in the context of whaling attacks? Email spoofing involves cybercriminals crafting emails that impersonate trusted sources within an organisation, such as CEOs, board members, or financial officers. These emails typically request urgent actions, such as fund transfers or sharing sensitive company information, exploiting the trust placed in high-ranking individuals. Why are whaling attacks a significant threat to organisations? Whaling attacks pose a significant threat because they target high-value individuals with access to sensitive information or financial assets. The targeted nature of these attacks makes them more challenging to detect, and successful whaling attacks can result in severe financial and reputational damage to organisations. How can organisations enhance their overall cybersecurity posture against whaling attacks? By combining robust technical defences with comprehensive employee training and awareness programs, organisations can significantly reduce the risk posed by whaling attacks. Remaining vigilant, fostering education, and implementing proactive measures are essential in protecting against these focused and potentially severe cybersecurity threats. Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
What is Garmin’s Body Battery feature? How does it work? What are its benefits?,"Garmin Smartwatch brand   stands out as a leading brand in fitness tracking, known for its dedicated user base and emphasis on practical devices with reliable metrics, prioritising usability over unnecessary features. One notable aspect contributing to Garmin's appeal is its software, which provides effective means to interpret fitness data. A prominent feature is Body Battery, a scoring system aimed at informing users about their energy reserves before engaging in a workout. Here are all the details related to the functionality of Garmin Body Battery. What is Garmin’s Body Battery feature? Garmin Body Battery is a feature available on various Garmin devices that provides insights into your energy levels and readiness for training. It combines heart rate variability (HRV), stress, activity data, and sleep information to generate a numerical score between 1 and 100, indicating your likely energy reserves. How are Garmin Body Battery levels categorised? Garmin Body Battery measures energy reserves on a scale of 0-100: 0-25 is Low, 26-50 is Medium, 51-75 is High, and 76-100 is Very high. How does Garmin Body Battery work? Garmin Body Battery uses HRV as a key metric, measuring sympathetic nervous system dominance. It combines HRV data with stress information derived from it. Activity levels, sleep data, and cumulative data are also considered to provide a comprehensive view of your energy reserves. What contributes to the Garmin Body Battery score? The score is influenced by HRV, stress, activity levels, and sleep data. Cumulative data is crucial, and the feature considers your overall lifestyle patterns rather than focusing on individual days. Can Garmin Body Battery help with training decisions? Yes, many users find it to be an accurate representation of their energy levels, aiding in decision-making about the intensity of training. It helps prevent overtraining and promotes better energy management. What improvements were made with the Garmin Venu 2 series? The Garmin Venu 2 series introduced algorithm improvements based on user feedback, making it more challenging to achieve a Body Battery score of 100. What are the limitations of Garmin Body Battery? While useful, Garmin Body Battery has limitations. It primarily reflects HRV, and other factors affecting readiness to train, such as injuries or illness, may not be fully captured. The feature also requires consistent device wear, including at night, for accurate results. Which Garmin devices support Body Battery? Garmin Body Battery is available on various devices, including the Garmin Venu 3, Forerunner series, Fenix series, Instinct series, Venu series, vivoactive series, and more. It's compatible with a wide range of Garmin products. How long does it take for Garmin Body Battery to adapt to user habits? It typically takes 5-7 days for the device to learn your habits and provide more accurate Body Battery scores based on your individual lifestyle patterns. Are there alternatives to Garmin Body Battery on the market? Yes, similar features are available on other devices, such as the Oura Ring 3, WHOOP Strap, and Fitbit with its Daily Readiness Score, each providing HRV-based readiness assessments. Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
"OpenAI unveils SantaGPT: What is it, availability, how to access SantaGPT, and more","SantaGPT is a new chatbot introduced by OpenAI within ChatGPT, specially designed for the holiday season. Users can interact with Santa Claus, seek information about Christmas, get help with gift ideas, plan holidays, and more. Moreover, SantaGPT is exclusively available for ChatGPT Plus users. How can I access SantaGPT? To access SantaGPT, you need to be a ChatGPT Plus member. If you're already a Plus member, simply log in to chat.openai.com. If you're not a Plus member, you can join the waitlist by clicking on the ""Upgrade"" option and selecting ""Join the waitlist."" ChatGPT Plus membership costs $20 per month (Rs 1,666 approximately). Can I use SantaGPT for free? No, SantaGPT is exclusively available for ChatGPT Plus users. It is not accessible for non-paid users. Additionally, the ChatGPT Plus membership costs Rs 1,666 approximately. How do I interact with SantaGPT? Once you are a ChatGPT Plus member, visit the link [https://t.co/II2JrSYnvE](https://t.co/II2JrSYnvE) or [click here](https://t.co/II2JrSYnvE). Log in if prompted, and you'll find SantaGPT on your screen by NorthPole. Parents are advised to supervise their kids' interactions, as SantaGPT may ask about their Christmas wishes. Is there any voice chat feature for ChatGPT? Yes, OpenAI recently introduced the ChatGPT voice chat, available to everyone on Android and iOS platforms. What is OpenAI's focus regarding ChatGPT and AI research? OpenAI, under the leadership of Sam Altman and his team, is refocusing on research to build an AGI (artificial general intelligence) model and enhance ChatGPT's capabilities. What is ChatGPT Plus? ChatGPT Plus is a subscription service that offers enhanced benefits, including general access to ChatGPT even during peak times, faster response times, and priority access to new features. SantaGPT is exclusively available for ChatGPT Plus users. Facebook Twitter Linkedin end of article 6 9 7 7 7 12 8 6 7 11 9 12",Tech
